Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
817,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.75,3.0551645681430806,4.939134495343178,-0.15596621517718098,165.15702238527382
817,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=1.0,2.9677579055346213,5.478466146308867,-0.12149430008677031,163.32198597377507
817,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=1.0,3.0341039891731323,5.433401052952635,-0.11295872851414449,164.14869486698282
817,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=1.0,3.0494577653965367,4.881812263347981,-0.13875215804885416,164.4311667292859
817,forage_random_baseline,0.0,0.0,,198.58062724928482
818,forage_static,8.924269644806923,2.123915826786948,,101.85232357905666
818,forage_dynamic_simdrop,8.901721803006309,2.760423772750466,,101.66630339636261
818,forage_dynamic_multimodal_alpha=0.0,8.92427272183661,2.123916074182491,,101.8523235790519
818,forage_dynamic_multimodal_alpha=0.1,8.86414926234857,2.601513854643009,,101.84598663524
818,forage_dynamic_multimodal_alpha=0.2,8.864152955280698,2.601516063815009,,101.84598663524527
818,forage_dynamic_multimodal_alpha=0.30000000000000004,8.864144627147661,2.601513116115896,,101.84598663524099
818,forage_dynamic_multimodal_alpha=0.4,8.864143126823864,2.6015117195937787,,101.84598663524855
818,forage_dynamic_multimodal_alpha=0.5,8.86414585223941,2.6015151946194157,,101.8459866352359
818,forage_dynamic_multimodal_alpha=0.6000000000000001,8.864152856526323,2.6015076066357095,,101.84598663528432
818,forage_dynamic_multimodal_alpha=0.7000000000000001,8.864148702747022,2.601511038575272,,101.84598663525088
818,forage_dynamic_multimodal_alpha=0.8,8.901730383268315,2.760421419424129,,101.6663033963792
818,forage_dynamic_multimodal_alpha=0.9,8.901727967638807,2.760421970334875,,101.66630339637109
818,forage_dynamic_multimodal_alpha=1.0,8.901721490227702,2.7604222791967197,,101.66630339636302
818,forage_dynamic_norms_associative,9.027624136150202,4.229960389701742,,102.08005619751857
818,forage_dynamic_norms_categorical,9.120193722134571,3.9162788845265615,,101.81747921959749
818,forage_dynamic_delta_rise=0.0_fall=0.0,9.087955914363025,3.2383110784351037,,100.56350453797762
818,forage_dynamic_delta_rise=0.0_fall=0.25,8.894990651736892,3.187538867843397,,99.95862187871585
818,forage_dynamic_delta_rise=0.0_fall=0.5,8.894993750758655,3.187538326329131,,99.95862187871907
818,forage_dynamic_delta_rise=0.0_fall=0.75,8.853111341545281,3.0197952585785814,,100.22745125490175
818,forage_dynamic_delta_rise=0.0_fall=1.0,8.853108126007402,3.019794056507185,,100.22745125490003
818,forage_dynamic_delta_rise=0.25_fall=0.0,9.100066252198516,3.17187718086421,,101.74914427098673
818,forage_dynamic_delta_rise=0.25_fall=0.25,8.87861231246902,3.26317870205732,,100.21214207531497
818,forage_dynamic_delta_rise=0.25_fall=0.5,8.878606194817367,3.2631781248699427,,100.21214207531816
818,forage_dynamic_delta_rise=0.25_fall=0.75,8.839445699650666,3.0745920062302754,,100.49637998192121
818,forage_dynamic_delta_rise=0.25_fall=1.0,8.839452362279754,3.0745918053008094,,100.49637998193047
818,forage_dynamic_delta_rise=0.5_fall=0.0,9.065612390855117,3.6503747529523345,,100.85463912714194
818,forage_dynamic_delta_rise=0.5_fall=0.25,8.81845139626664,3.6099647576364053,,99.30394608521922
818,forage_dynamic_delta_rise=0.5_fall=0.5,8.818466854668157,3.609956731525546,,99.3039460852965
818,forage_dynamic_delta_rise=0.5_fall=0.75,8.781865223270877,3.3863960070406436,,99.67577585775199
818,forage_dynamic_delta_rise=0.5_fall=1.0,8.78186208267408,3.386392968804196,,99.67577585774619
818,forage_dynamic_delta_rise=0.75_fall=0.0,9.065619659677063,3.650376780369715,,100.85463912713415
818,forage_dynamic_delta_rise=0.75_fall=0.25,8.818466341512124,3.6099584814317742,,99.3039460852828
818,forage_dynamic_delta_rise=0.75_fall=0.5,8.818463388695896,3.6099597949522826,,99.30394608525953
818,forage_dynamic_delta_rise=0.75_fall=0.75,8.78187386727911,3.3863938793080366,,99.67577585779182
818,forage_dynamic_delta_rise=0.75_fall=1.0,8.781863687023012,3.3863924290942093,,99.67577585775075
818,forage_dynamic_delta_rise=1.0_fall=0.0,9.107802218495198,3.9533017474027083,,100.71780879003609
818,forage_dynamic_delta_rise=1.0_fall=0.25,8.848660759059308,3.8080459642733318,,99.19543037252832
818,forage_dynamic_delta_rise=1.0_fall=0.5,8.848667195097892,3.808045560309204,,99.19543037252267
818,forage_dynamic_delta_rise=1.0_fall=0.75,8.809266579740363,3.5438171663661153,,99.62293107637116
818,forage_dynamic_delta_rise=1.0_fall=1.0,8.809268600652684,3.5438178693503017,,99.62293107638456
818,forage_phonologicalstatic,8.559870784448293,2.532446161274245,-0.20737348636044092,99.03178468251095
818,forage_phonologicaldynamicglobal_simdrop,8.55862339966391,3.519084823285583,-0.22100839925673552,98.5412319504938
818,forage_phonologicaldynamiclocal_simdrop,8.680505993565871,3.597962004556786,-0.25264979274272714,99.32071327453752
818,forage_phonologicaldynamicswitch_simdrop,8.789905469002333,2.7636494339720854,-0.17592486255572912,100.83231461205696
818,forage_phonologicaldynamicglobal_multimodal_alpha=0.0,8.559883597364564,2.532450242796385,-0.20737360251188058,99.0317846825327
818,forage_phonologicaldynamiclocal_multimodal_alpha=0.0,8.559879612892772,2.532451025367406,-0.20737356267479787,99.03178468251625
818,forage_phonologicaldynamicswitch_multimodal_alpha=0.0,8.924275158624544,2.123914855329237,0.9634091592722638,101.85232357905414
818,forage_phonologicaldynamicglobal_multimodal_alpha=0.1,8.517600980260765,3.2921187989887764,-0.21785945720457361,98.79915827819131
818,forage_phonologicaldynamiclocal_multimodal_alpha=0.1,8.66087087992935,3.0941081177219263,-0.14700342543988226,100.73078059835078
818,forage_phonologicaldynamicswitch_multimodal_alpha=0.1,8.752872195565821,2.605264820087213,-2.497594210459231,98.96266378947148
818,forage_phonologicaldynamicglobal_multimodal_alpha=0.2,8.517595669690126,3.2921194608389626,-0.21785950303664814,98.79915827819329
818,forage_phonologicaldynamiclocal_multimodal_alpha=0.2,8.660876110517243,3.094100054568643,-0.1470030511357585,100.73078059833205
818,forage_phonologicaldynamicswitch_multimodal_alpha=0.2,8.752902971277452,2.6052712991732863,-2.086465436894992,98.96266496042904
818,forage_phonologicaldynamicglobal_multimodal_alpha=0.30000000000000004,8.517598038305229,3.292118054630051,-0.21785944293775147,98.79915827819141
818,forage_phonologicaldynamiclocal_multimodal_alpha=0.30000000000000004,8.660875027277857,3.0941122012837123,-0.1470034267781761,100.730780598382
818,forage_phonologicaldynamicswitch_multimodal_alpha=0.30000000000000004,8.752901202761665,2.605275172329216,-3.4393423843084987,98.96266372026878
818,forage_phonologicaldynamicglobal_multimodal_alpha=0.4,8.51760231166712,3.2921212301939335,-0.21785945302347356,98.79915827819453
818,forage_phonologicaldynamiclocal_multimodal_alpha=0.4,8.660870290431763,3.0941012929439875,-0.1470031125079201,100.7307805983316
818,forage_phonologicaldynamicswitch_multimodal_alpha=0.4,8.75289919320567,2.6052708486305596,-2.2550204273748555,98.96266409913252
818,forage_phonologicaldynamicglobal_multimodal_alpha=0.5,8.517598478247693,3.2921185377936153,-0.21785944340794353,98.79915827819094
818,forage_phonologicaldynamiclocal_multimodal_alpha=0.5,8.660872202878775,3.0941046405655355,-0.1470031451832409,100.73078059833531
818,forage_phonologicaldynamicswitch_multimodal_alpha=0.5,8.752878464134325,2.605263176484839,-2.930424586597998,98.96266372360452
818,forage_phonologicaldynamicglobal_multimodal_alpha=0.6000000000000001,8.517604529396488,3.292121329802246,-0.21785941388542854,98.7991582781986
818,forage_phonologicaldynamiclocal_multimodal_alpha=0.6000000000000001,8.660868091464776,3.0941000085185966,-0.14700310146187198,100.73078059833588
818,forage_phonologicaldynamicswitch_multimodal_alpha=0.6000000000000001,8.75294273961996,2.6052858751477808,-2.6774525381113405,98.96266374049395
818,forage_phonologicaldynamicglobal_multimodal_alpha=0.7000000000000001,8.51760150249362,3.292119787006372,-0.21785942213830084,98.79915827819194
818,forage_phonologicaldynamiclocal_multimodal_alpha=0.7000000000000001,8.660875943577887,3.0941006891152996,-0.14700310449483042,100.73078059833146
818,forage_phonologicaldynamicswitch_multimodal_alpha=0.7000000000000001,8.75289462053213,2.6052694113720407,-2.621194850620368,98.96266374931575
818,forage_phonologicaldynamicglobal_multimodal_alpha=0.8,8.558629036670139,3.5190817519124042,-0.22100829778855516,98.54123195051059
818,forage_phonologicaldynamiclocal_multimodal_alpha=0.8,8.680495798653313,3.5979601205063076,-0.25264983022465676,99.32071327453153
818,forage_phonologicaldynamicswitch_multimodal_alpha=0.8,8.789907126155384,2.763647594100763,-0.17592481619412448,100.83231461205777
818,forage_phonologicaldynamicglobal_multimodal_alpha=0.9,8.558613061464587,3.519085562859224,-0.22100843322562,98.54123195050074
818,forage_phonologicaldynamiclocal_multimodal_alpha=0.9,8.680498485863472,3.5979612924931206,-0.25264988068364996,99.32071327452864
818,forage_phonologicaldynamicswitch_multimodal_alpha=0.9,8.789916912894439,2.763650461513982,-0.17592480327204496,100.83231461208186
818,forage_phonologicaldynamicglobal_multimodal_alpha=1.0,8.55862116275376,3.519084344560772,-0.22100839358536817,98.54123195049188
818,forage_phonologicaldynamiclocal_multimodal_alpha=1.0,8.680500064128358,3.597962580159803,-0.2526499555358711,99.32071327452935
818,forage_phonologicaldynamicswitch_multimodal_alpha=1.0,8.789905836521356,2.763648543357689,-0.17592470585350203,100.83231461205717
818,forage_phonologicaldynamicglobal_norms_associative,8.690739887178207,5.743931407065771,-0.23340567206322002,98.86168196961368
818,forage_phonologicaldynamiclocal_norms_associative,8.819250023826472,8.690141797217422,-2.0079483120262767,99.34132889975099
818,forage_phonologicaldynamicswitch_norms_associative,8.844626006321569,4.234138283023098,-0.17091648720016286,100.42596729850055
818,forage_phonologicaldynamicglobal_norms_categorical,8.822639137039493,5.162085174395609,-0.2263416620226817,98.67197371769483
818,forage_phonologicaldynamiclocal_norms_categorical,8.949888075038285,6.671166785506699,-2.2259408425108886,99.11203399644533
818,forage_phonologicaldynamicswitch_norms_categorical,8.973468709688207,3.9176295100688447,-0.16126863234565122,100.4052644233446
818,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.0,8.752284966511029,4.2301411337606245,-0.23449425449285585,97.17553299083355
818,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.0,8.899114925760506,4.371355951922659,-0.27262647985082056,98.08222957615662
818,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.0,8.956297519062101,3.23898752270296,-0.18509218589506457,99.58449836213202
818,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.25,8.566971711402948,4.322517538571997,-0.24772179579979506,96.24445917578387
818,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.25,8.677703308691834,4.543924548725117,-0.303271372399568,96.78756700397716
818,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.25,8.80073548524368,3.190322668091338,-0.16707475339588726,99.23185110527174
818,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.5,8.566977373037782,4.322520666017908,-0.24772190810829636,96.24445917579021
818,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.5,8.677695614444438,4.543921938085767,-0.30327130370507155,96.78756700398024
818,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.5,8.800738506275358,3.19032281870833,-0.16707453600508612,99.23185110527275
818,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=0.75,8.519846407733,4.05680474219356,-0.24125884845173062,96.65011363344826
818,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=0.75,8.629860668244243,3.807482223898533,-0.18037686777007914,98.62174065601488
818,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=0.75,8.767282617685572,3.022601774940365,-2.298094924582819,97.50462901889378
818,forage_phonologicaldynamicglobal_delta_rise=0.0_fall=1.0,8.519855066138984,4.056804536368778,-0.24125869854413107,96.65011363345143
818,forage_phonologicaldynamiclocal_delta_rise=0.0_fall=1.0,8.629864443604394,3.807480647751173,-0.18037677738442293,98.62174065601715
818,forage_phonologicaldynamicswitch_delta_rise=0.0_fall=1.0,8.76729149360566,3.022599060217361,-2.2716136718915596,97.50462907451278
818,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.0,8.810806134018051,4.0998066488882,-0.22252757895571063,98.6335929555696
818,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.0,8.92389419541435,4.856683507529189,-2.329634635877464,97.9187513742233
818,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.0,8.998260035068444,3.172560992432766,-0.11823991825055918,101.12145250756168
818,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.25,8.591393075184335,4.47823479272341,-0.2473575255673874,96.50139743019808
818,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.25,8.646872631298494,5.584390306656832,-2.240179794021912,94.65047211445163
818,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.25,8.838206558109839,3.264542339711201,-0.08693060731650001,99.92267240619577
818,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.5,8.591399599309115,4.478235949133023,-0.2473575029718576,96.50139743019886
818,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.5,8.646873342190482,5.584387502231967,-2.3568326375848376,94.65047194707043
818,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.5,8.838212276340263,3.26454091347308,-0.0869304727141362,99.92267240618959
818,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=0.75,8.543502362051576,4.1729076737530075,-0.24019740330926112,96.9382859807362
818,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=0.75,8.558894511564583,4.31120189499811,-0.2750456559960648,97.95819586678581
818,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=0.75,8.819516753765939,3.0753202589568223,-0.19810141917621918,99.41567366068935
818,forage_phonologicaldynamicglobal_delta_rise=0.25_fall=1.0,8.54351181016397,4.172910209877332,-0.24019745562097602,96.93828598073353
818,forage_phonologicaldynamiclocal_delta_rise=0.25_fall=1.0,8.558895948440693,4.311201400971487,-0.27504560521177296,97.95819586678451
818,forage_phonologicaldynamicswitch_delta_rise=0.25_fall=1.0,8.81951493127342,3.075320614709136,-0.19810128859542625,99.41567366069104
818,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.0,8.755696852905075,4.838707780746774,-0.2361454950632281,97.47287792448917
818,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.0,8.937052190395585,6.051273812318787,-2.4914229981282254,96.75792060362026
818,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.0,8.927319872123565,3.6527807901756617,-0.1291888864197963,100.0628446099904
818,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.25,8.514016739688612,5.093874929968591,-0.26652125551376027,95.21960203443496
818,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.25,8.670723895456188,6.638313840753846,-2.388547475616741,93.22576874737884
818,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.25,8.74767120723129,3.6129077269872427,-0.10156579079269196,98.87711408017212
818,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.5,8.514014290961587,5.093879957545643,-0.26652130294154774,95.2196020344264
818,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.5,8.670704037083032,6.638322097169736,-2.255620726292441,93.22576887703522
818,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.5,8.747668828419917,3.6129082646637194,-0.10156588114932723,98.87711408017287
818,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=0.75,8.470489373678245,4.724945969591304,-0.25641954420874735,95.79140005608551
818,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=0.75,8.536799594164743,4.931258732894412,-0.2997407887839049,97.014937538604
818,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=0.75,8.719739586346972,3.389117494953006,-0.20967184644105805,98.37572014340067
818,forage_phonologicaldynamicglobal_delta_rise=0.5_fall=1.0,8.470494908067128,4.72494461994714,-0.2564194161376641,95.79140005609004
818,forage_phonologicaldynamiclocal_delta_rise=0.5_fall=1.0,8.53679535369141,4.931261618239359,-0.2997411241119522,97.01493753859745
818,forage_phonologicaldynamicswitch_delta_rise=0.5_fall=1.0,8.719741240446151,3.3891182945753613,-0.20967173452604337,98.37572014340172
818,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.0,8.755704874169265,4.838713811546424,-0.23614554846976213,97.47287792447588
818,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.0,8.937056048500075,6.051259620093102,-2.4503859076867185,96.75792061301651
818,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.0,8.927326104102702,3.652780626825036,-0.12918885671485425,100.06284460998529
818,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.25,8.514010976685675,5.093879749853666,-0.26652144046893184,95.21960203442929
818,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.25,8.670698402226614,6.6383145178760605,-2.1365517766039295,93.22576918233283
818,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.25,8.747668552834337,3.6129077705924195,-0.10156581910404236,98.87711408017236
818,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.5,8.514017303160568,5.093880382925777,-0.2665214252772463,95.21960203442676
818,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.5,8.670696279572843,6.6382821235985725,-2.404351657257008,93.22576873920889
818,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.5,8.747666047460598,3.612907479385712,-0.10156571807195468,98.87711408017525
818,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=0.75,8.470494684989546,4.724949487098654,-0.2564196675756325,95.79140005608859
818,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=0.75,8.536788432916175,4.931261874529282,-0.29974124818662123,97.01493753861108
818,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=0.75,8.71974216084565,3.389120222688128,-0.2096718736041968,98.37572014340321
818,forage_phonologicaldynamicglobal_delta_rise=0.75_fall=1.0,8.470493188672807,4.724948831216614,-0.25641962610555585,95.79140005608592
818,forage_phonologicaldynamiclocal_delta_rise=0.75_fall=1.0,8.536792297208876,4.9312662184923886,-0.2997414495891917,97.0149375386021
818,forage_phonologicaldynamicswitch_delta_rise=0.75_fall=1.0,8.719748890555701,3.389112249598933,-0.20967204364222872,98.37572014345523
818,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.0,8.761188832285871,5.266832480678573,-0.24058210481744674,97.30438845075479
818,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.0,8.960420373625338,6.988678761242155,-2.1965657555102656,96.78547817058225
818,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.0,8.935120022150388,3.954797867129585,-0.14198280840869917,99.70188965120603
818,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.25,8.511253163914919,5.4377505389443845,-0.2745864198508448,95.02721828015474
818,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.25,8.728018800679992,7.477702271585699,-2.272053445070381,93.11569180058912
818,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.25,8.746389724841983,3.811829926463387,-0.1180448148058821,98.57094275273
818,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.5,8.511274754865514,5.437758601789937,-0.27458684237829845,95.0272182800763
818,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.5,8.728100645825094,7.477722647636761,-2.425740396677682,93.11569167053494
818,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.5,8.746388272162102,3.811832285962697,-0.11804479904748517,98.5709427527343
818,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=0.75,8.470011074573922,5.00005268861875,-0.26213237616172064,95.68110811143802
818,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=0.75,8.579981394019532,5.221813835127607,-0.3040207154668377,97.2229536772348
818,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=0.75,8.707858035028785,3.54791577984712,-0.22342301331525566,98.02740983851625
818,forage_phonologicaldynamicglobal_delta_rise=1.0_fall=1.0,8.47000657253456,5.000054050876734,-0.2621324339798123,95.68110811143528
818,forage_phonologicaldynamiclocal_delta_rise=1.0_fall=1.0,8.57997777046478,5.22181450577507,-0.30402072013812054,97.22295367723552
818,forage_phonologicaldynamicswitch_delta_rise=1.0_fall=1.0,8.707856645337268,3.5479179816319655,-0.22342271295185132,98.02740983851692
818,forage_random_baseline,0.0,0.0,,129.8411793553016
821,forage_static,5.686175409638837,3.1057281853271386,,147.64547017586412
821,forage_dynamic_simdrop,5.50910132777247,3.8887343877054366,,143.46939420058698
821,forage_dynamic_multimodal_alpha=0.0,5.754530191136127,3.0337448875563635,,149.3818706127153
821,forage_dynamic_multimodal_alpha=0.1,5.68098965824828,3.7594100997059696,,147.49697251796704
821,forage_dynamic_multimodal_alpha=0.2,5.680984965678012,3.759410988822483,,147.4969725179731
821,forage_dynamic_multimodal_alpha=0.30000000000000004,5.680982900890401,3.759408981980379,,147.49697251797673
821,forage_dynamic_multimodal_alpha=0.4,5.680989181566342,3.759408588959909,,147.49697251796545
821,forage_dynamic_multimodal_alpha=0.5,5.680983605729306,3.7594100376242667,,147.49697251797457
821,forage_dynamic_multimodal_alpha=0.6000000000000001,5.6115300218796085,3.8132122909655237,,146.91134170483213
821,forage_dynamic_multimodal_alpha=0.7000000000000001,5.509095013412287,3.8887340797938847,,143.46939420057748
821,forage_dynamic_multimodal_alpha=0.8,5.509093089943262,3.8887355714834846,,143.46939420058055
821,forage_dynamic_multimodal_alpha=0.9,5.509095732364383,3.8887329753316506,,143.4693942005804
821,forage_dynamic_multimodal_alpha=1.0,5.509090117853953,3.888733995616705,,143.46939420058982
821,forage_dynamic_norms_associative,6.108882245057771,3.8492389797888658,,152.8716096604574
821,forage_dynamic_norms_categorical,6.186058639056005,3.9194381263167104,,152.51458504256323
821,forage_dynamic_delta_rise=0.0_fall=0.0,5.738889250650001,4.1188046189614544,,145.36701401079821
821,forage_dynamic_delta_rise=0.0_fall=0.25,5.662172550070631,4.0579142060824855,,144.80201577661828
821,forage_dynamic_delta_rise=0.0_fall=0.5,5.601343753522841,3.936892971675592,,144.43662989070447
821,forage_dynamic_delta_rise=0.0_fall=0.75,5.421481415150975,3.808117960555143,,144.23415067890085
821,forage_dynamic_delta_rise=0.0_fall=1.0,5.450191043741644,3.701600266055824,,144.64663668452516
821,forage_dynamic_delta_rise=0.25_fall=0.0,5.7388882013939515,4.118804131749453,,145.36701401080603
821,forage_dynamic_delta_rise=0.25_fall=0.25,5.66216770207583,4.057915781830502,,144.80201577661785
821,forage_dynamic_delta_rise=0.25_fall=0.5,5.6013363805543035,3.9368936082179933,,144.43662989069983
821,forage_dynamic_delta_rise=0.25_fall=0.75,5.421479078203296,3.8081177687964445,,144.23415067890303
821,forage_dynamic_delta_rise=0.25_fall=1.0,5.450193451990078,3.701600855985757,,144.6466366845214
821,forage_dynamic_delta_rise=0.5_fall=0.0,5.738883885879166,4.118803867801387,,145.36701401083667
821,forage_dynamic_delta_rise=0.5_fall=0.25,5.66217326159782,4.0579166225862595,,144.80201577661649
821,forage_dynamic_delta_rise=0.5_fall=0.5,5.601344530952846,3.93689344668283,,144.4366298907063
821,forage_dynamic_delta_rise=0.5_fall=0.75,5.421480405040414,3.80811820090822,,144.23415067890127
821,forage_dynamic_delta_rise=0.5_fall=1.0,5.450190748091051,3.701601263397546,,144.64663668452434
821,forage_dynamic_delta_rise=0.75_fall=0.0,5.738888114496959,4.118805640568099,,145.367014010799
821,forage_dynamic_delta_rise=0.75_fall=0.25,5.662167450765925,4.057916322042682,,144.8020157766184
821,forage_dynamic_delta_rise=0.75_fall=0.5,5.601332668254903,3.936893903771276,,144.4366298907124
821,forage_dynamic_delta_rise=0.75_fall=0.75,5.421484053662556,3.8081174303243017,,144.23415067890357
821,forage_dynamic_delta_rise=0.75_fall=1.0,5.4501941129851845,3.701602314742225,,144.64663668452346
821,forage_dynamic_delta_rise=1.0_fall=0.0,5.872585898493121,5.156266345735182,,149.3547909950036
821,forage_dynamic_delta_rise=1.0_fall=0.25,5.786082225773658,4.800638067610468,,149.01768315747515
821,forage_dynamic_delta_rise=1.0_fall=0.5,5.7863426482462215,4.93762609562705,,147.16585333148217
821,forage_dynamic_delta_rise=1.0_fall=0.75,5.7528077142436,4.708605068751547,,147.3280631525451
821,forage_dynamic_delta_rise=1.0_fall=1.0,5.752800722127954,4.70860723874663,,147.32806315256303
821,forage_phonologicalstatic,5.777147643528477,2.9661137648552094,0.043515329519771336,147.37560799105492
821,forage_phonologicaldynamicglobal_simdrop,5.557548171840061,3.7874102396048865,0.023158015735099003,143.39694727877958
821,forage_phonologicaldynamiclocal_simdrop,5.468606511763586,4.013268822708837,-0.027614152380252673,143.39789326913368
821,forage_phonologicaldynamicswitch_simdrop,5.596698632383414,3.8839971910515514,0.14588009659216117,142.64264174180894
821,forage_phonologicaldynamicglobal_multimodal_alpha=0.0,5.860297585841985,2.8811910908903315,0.049088819114328046,149.0384927502825
821,forage_phonologicaldynamiclocal_multimodal_alpha=0.0,5.843772192801762,2.8585535000281905,0.05721129324938562,148.97788818891044
821,forage_phonologicaldynamicswitch_multimodal_alpha=0.0,5.752056041022751,3.0338721445198913,-0.004244905615812527,149.38153841460272
821,forage_phonologicaldynamicglobal_multimodal_alpha=0.1,5.763862643424678,3.600316100945646,0.03973243909845852,147.27832892513783
821,forage_phonologicaldynamiclocal_multimodal_alpha=0.1,5.760452357675344,3.427605768401326,0.08817965552889107,146.82467876605796
821,forage_phonologicaldynamicswitch_multimodal_alpha=0.1,5.627223908560722,3.76250381376386,-0.04906859225019307,147.39130402802024
821,forage_phonologicaldynamicglobal_multimodal_alpha=0.2,5.7638638023290545,3.600314989714839,0.03973245444667288,147.278328925138
821,forage_phonologicaldynamiclocal_multimodal_alpha=0.2,5.760445045088548,3.427604621210457,0.08817956195291714,146.82467876606066
821,forage_phonologicaldynamicswitch_multimodal_alpha=0.2,5.627219292973779,3.7625042529994084,-0.04906877682533902,147.3913040280142
821,forage_phonologicaldynamicglobal_multimodal_alpha=0.30000000000000004,5.763864147709698,3.6003165081239237,0.039732425276967465,147.27832892513652
821,forage_phonologicaldynamiclocal_multimodal_alpha=0.30000000000000004,5.760449338585688,3.42760621911983,0.08817960679185234,146.82467876605494
821,forage_phonologicaldynamicswitch_multimodal_alpha=0.30000000000000004,5.627219670013052,3.762503056898542,-0.04906865850148495,147.3913040280136
821,forage_phonologicaldynamicglobal_multimodal_alpha=0.4,5.763863493405016,3.600317387013625,0.03973239234958869,147.2783289251381
821,forage_phonologicaldynamiclocal_multimodal_alpha=0.4,5.760448217799469,3.4276038470999746,0.08817970209331945,146.82467876605455
821,forage_phonologicaldynamicswitch_multimodal_alpha=0.4,5.627221145708426,3.762503833302573,-0.049068665926747204,147.39130402801428
821,forage_phonologicaldynamicglobal_multimodal_alpha=0.5,5.763867644975455,3.6003159244533003,0.0397324338136536,147.2783289251395
821,forage_phonologicaldynamiclocal_multimodal_alpha=0.5,5.7604477659670135,3.427603861668581,0.0881797488277164,146.82467876605526
821,forage_phonologicaldynamicswitch_multimodal_alpha=0.5,5.627221771557956,3.7625036420320286,-0.049068624131165674,147.3913040280151
821,forage_phonologicaldynamicglobal_multimodal_alpha=0.6000000000000001,5.686424344960896,3.6619785708541976,0.03642365875925818,146.72796536913333
821,forage_phonologicaldynamiclocal_multimodal_alpha=0.6000000000000001,5.678306374098317,3.590699276057087,0.055167541630191344,146.64270467716494
821,forage_phonologicaldynamicswitch_multimodal_alpha=0.6000000000000001,5.6140229047968235,3.813058977170753,0.0029847394130912953,146.9109066911895
