"Subject","Fluency_Item","Switch_Value","Switch_Method","v"
811,"gazelle",2,"simdrop","V1"
811,"pigeon",2,"delta_rise=0.0_fall=1.0","V1"
811,"sparrow",0,"delta_rise=0.0_fall=1.0","V1"
811,"chicken",1,"delta_rise=0.0_fall=1.0","V1"
811,"crow",0,"delta_rise=0.0_fall=1.0","V1"
811,"dolphin",0,"delta_rise=0.0_fall=1.0","V1"
811,"pig",0,"delta_rise=0.0_fall=1.0","V1"
811,"cow",0,"delta_rise=0.0_fall=1.0","V1"
811,"donkey",0,"delta_rise=0.0_fall=1.0","V1"
811,"horse",0,"delta_rise=0.0_fall=1.0","V1"
811,"monkey",0,"delta_rise=0.0_fall=1.0","V1"
811,"orangutan",0,"delta_rise=0.0_fall=1.0","V1"
811,"chimpanzee",0,"delta_rise=0.0_fall=1.0","V1"
811,"lion",1,"delta_rise=0.0_fall=1.0","V1"
811,"zebra",0,"delta_rise=0.0_fall=1.0","V1"
811,"gazelle",0,"delta_rise=0.0_fall=1.0","V1"
811,"pigeon",2,"troyerextended","V1"
811,"sparrow",0,"troyerextended","V1"
811,"chicken",0,"troyerextended","V1"
811,"crow",0,"troyerextended","V1"
811,"dolphin",1,"troyerextended","V1"
811,"pig",1,"troyerextended","V1"
811,"cow",0,"troyerextended","V1"
811,"donkey",0,"troyerextended","V1"
811,"horse",0,"troyerextended","V1"
811,"monkey",1,"troyerextended","V1"
811,"orangutan",0,"troyerextended","V1"
811,"chimpanzee",0,"troyerextended","V1"
811,"lion",0,"troyerextended","V1"
811,"zebra",0,"troyerextended","V1"
811,"gazelle",0,"troyerextended","V1"
812,"cat",2,"simdrop","V1"
812,"dog",0,"simdrop","V1"
812,"snake",1,"simdrop","V1"
812,"corn snake",0,"simdrop","V1"
812,"boa",1,"simdrop","V1"
812,"anaconda",0,"simdrop","V1"
812,"human",1,"simdrop","V1"
812,"manatee",0,"simdrop","V1"
812,"sperm whale",0,"simdrop","V1"
812,"blue whale",0,"simdrop","V1"
812,"killer whale",0,"simdrop","V1"
812,"frog",1,"simdrop","V1"
812,"treefrog",0,"simdrop","V1"
812,"toad",1,"simdrop","V1"
812,"horned toad",0,"simdrop","V1"
812,"salamander",0,"simdrop","V1"
812,"crawdad",0,"simdrop","V1"
812,"clownfish",0,"simdrop","V1"
812,"guppy",1,"simdrop","V1"
812,"goldfish",0,"simdrop","V1"
812,"parrot",0,"simdrop","V1"
812,"anaconda",0,"simdrop","V1"
812,"coral",1,"simdrop","V1"
812,"rabbit",0,"simdrop","V1"
812,"deer",2,"simdrop","V1"
812,"cat",2,"delta_rise=0.0_fall=1.0","V1"
812,"dog",0,"delta_rise=0.0_fall=1.0","V1"
812,"snake",1,"delta_rise=0.0_fall=1.0","V1"
812,"corn snake",0,"delta_rise=0.0_fall=1.0","V1"
812,"boa",1,"delta_rise=0.0_fall=1.0","V1"
812,"anaconda",0,"delta_rise=0.0_fall=1.0","V1"
812,"human",1,"delta_rise=0.0_fall=1.0","V1"
812,"manatee",0,"delta_rise=0.0_fall=1.0","V1"
812,"sperm whale",0,"delta_rise=0.0_fall=1.0","V1"
812,"blue whale",0,"delta_rise=0.0_fall=1.0","V1"
812,"killer whale",0,"delta_rise=0.0_fall=1.0","V1"
812,"frog",1,"delta_rise=0.0_fall=1.0","V1"
812,"treefrog",0,"delta_rise=0.0_fall=1.0","V1"
812,"toad",0,"delta_rise=0.0_fall=1.0","V1"
812,"horned toad",0,"delta_rise=0.0_fall=1.0","V1"
812,"salamander",1,"delta_rise=0.0_fall=1.0","V1"
812,"crawdad",1,"delta_rise=0.0_fall=1.0","V1"
812,"clownfish",1,"delta_rise=0.0_fall=1.0","V1"
812,"guppy",1,"delta_rise=0.0_fall=1.0","V1"
812,"goldfish",0,"delta_rise=0.0_fall=1.0","V1"
812,"parrot",1,"delta_rise=0.0_fall=1.0","V1"
812,"anaconda",1,"delta_rise=0.0_fall=1.0","V1"
812,"coral",1,"delta_rise=0.0_fall=1.0","V1"
812,"rabbit",0,"delta_rise=0.0_fall=1.0","V1"
812,"deer",0,"delta_rise=0.0_fall=1.0","V1"
812,"cat",2,"troyerextended","V1"
812,"dog",0,"troyerextended","V1"
812,"snake",0,"troyerextended","V1"
812,"corn snake",0,"troyerextended","V1"
812,"boa",0,"troyerextended","V1"
812,"anaconda",0,"troyerextended","V1"
812,"human",1,"troyerextended","V1"
812,"manatee",1,"troyerextended","V1"
812,"sperm whale",0,"troyerextended","V1"
812,"blue whale",0,"troyerextended","V1"
812,"killer whale",0,"troyerextended","V1"
812,"frog",0,"troyerextended","V1"
812,"treefrog",0,"troyerextended","V1"
812,"toad",0,"troyerextended","V1"
812,"horned toad",0,"troyerextended","V1"
812,"salamander",0,"troyerextended","V1"
812,"crawdad",0,"troyerextended","V1"
812,"clownfish",0,"troyerextended","V1"
812,"guppy",0,"troyerextended","V1"
812,"goldfish",0,"troyerextended","V1"
812,"parrot",0,"troyerextended","V1"
812,"anaconda",1,"troyerextended","V1"
812,"coral",1,"troyerextended","V1"
812,"rabbit",1,"troyerextended","V1"
812,"deer",1,"troyerextended","V1"
813,"dog",2,"simdrop","V1"
813,"gopher",0,"simdrop","V1"
813,"cat",1,"simdrop","V1"
813,"lion",0,"simdrop","V1"
813,"tiger",0,"simdrop","V1"
813,"platypus",1,"simdrop","V1"
813,"walrus",0,"simdrop","V1"
813,"dolphin",0,"simdrop","V1"
813,"parrot",1,"simdrop","V1"
813,"parakeet",0,"simdrop","V1"
813,"spider",1,"simdrop","V1"
813,"lion",0,"simdrop","V1"
813,"fish",0,"simdrop","V1"
813,"snake",0,"simdrop","V1"
813,"stingray",0,"simdrop","V1"
813,"mantis",1,"simdrop","V1"
813,"butterfly",0,"simdrop","V1"
813,"ant",0,"simdrop","V1"
813,"fire ant",2,"simdrop","V1"
813,"dog",2,"delta_rise=0.0_fall=1.0","V1"
813,"gopher",1,"delta_rise=0.0_fall=1.0","V1"
813,"cat",1,"delta_rise=0.0_fall=1.0","V1"
813,"lion",0,"delta_rise=0.0_fall=1.0","V1"
813,"tiger",0,"delta_rise=0.0_fall=1.0","V1"
813,"platypus",1,"delta_rise=0.0_fall=1.0","V1"
813,"walrus",0,"delta_rise=0.0_fall=1.0","V1"
813,"dolphin",0,"delta_rise=0.0_fall=1.0","V1"
813,"parrot",0,"delta_rise=0.0_fall=1.0","V1"
813,"parakeet",0,"delta_rise=0.0_fall=1.0","V1"
813,"spider",1,"delta_rise=0.0_fall=1.0","V1"
813,"lion",0,"delta_rise=0.0_fall=1.0","V1"
813,"fish",0,"delta_rise=0.0_fall=1.0","V1"
813,"snake",0,"delta_rise=0.0_fall=1.0","V1"
813,"stingray",0,"delta_rise=0.0_fall=1.0","V1"
813,"mantis",0,"delta_rise=0.0_fall=1.0","V1"
813,"butterfly",0,"delta_rise=0.0_fall=1.0","V1"
813,"ant",0,"delta_rise=0.0_fall=1.0","V1"
813,"fire ant",0,"delta_rise=0.0_fall=1.0","V1"
813,"dog",2,"troyerextended","V1"
813,"gopher",1,"troyerextended","V1"
813,"cat",1,"troyerextended","V1"
813,"lion",0,"troyerextended","V1"
813,"tiger",0,"troyerextended","V1"
813,"platypus",1,"troyerextended","V1"
813,"walrus",0,"troyerextended","V1"
813,"dolphin",0,"troyerextended","V1"
813,"parrot",1,"troyerextended","V1"
813,"parakeet",0,"troyerextended","V1"
813,"spider",1,"troyerextended","V1"
813,"lion",1,"troyerextended","V1"
813,"fish",1,"troyerextended","V1"
813,"snake",0,"troyerextended","V1"
813,"stingray",1,"troyerextended","V1"
813,"mantis",1,"troyerextended","V1"
813,"butterfly",0,"troyerextended","V1"
813,"ant",0,"troyerextended","V1"
813,"fire ant",0,"troyerextended","V1"
814,"cat",2,"simdrop","V1"
814,"dog",0,"simdrop","V1"
814,"snake",1,"simdrop","V1"
814,"lizard",0,"simdrop","V1"
814,"ostrich",0,"simdrop","V1"
814,"goldfish",1,"simdrop","V1"
814,"koi fish",0,"simdrop","V1"
814,"lion",1,"simdrop","V1"
814,"tiger",0,"simdrop","V1"
814,"bear",0,"simdrop","V1"
814,"panda",0,"simdrop","V1"
814,"polar bear",1,"simdrop","V1"
814,"grizzly bear",0,"simdrop","V1"
814,"jellyfish",1,"simdrop","V1"
814,"sunfish",0,"simdrop","V1"
814,"bluegill",0,"simdrop","V1"
814,"kangaroo",1,"simdrop","V1"
814,"flamingo",0,"simdrop","V1"
814,"penguin",0,"simdrop","V1"
814,"squirrel",1,"simdrop","V1"
814,"chipmunk",0,"simdrop","V1"
814,"bluebird",1,"simdrop","V1"
814,"robin",2,"simdrop","V1"
814,"cat",2,"delta_rise=0.0_fall=1.0","V1"
814,"dog",0,"delta_rise=0.0_fall=1.0","V1"
814,"snake",1,"delta_rise=0.0_fall=1.0","V1"
814,"lizard",0,"delta_rise=0.0_fall=1.0","V1"
814,"ostrich",0,"delta_rise=0.0_fall=1.0","V1"
814,"goldfish",0,"delta_rise=0.0_fall=1.0","V1"
814,"koi fish",0,"delta_rise=0.0_fall=1.0","V1"
814,"lion",1,"delta_rise=0.0_fall=1.0","V1"
814,"tiger",0,"delta_rise=0.0_fall=1.0","V1"
814,"bear",0,"delta_rise=0.0_fall=1.0","V1"
814,"panda",0,"delta_rise=0.0_fall=1.0","V1"
814,"polar bear",0,"delta_rise=0.0_fall=1.0","V1"
814,"grizzly bear",0,"delta_rise=0.0_fall=1.0","V1"
814,"jellyfish",1,"delta_rise=0.0_fall=1.0","V1"
814,"sunfish",0,"delta_rise=0.0_fall=1.0","V1"
814,"bluegill",0,"delta_rise=0.0_fall=1.0","V1"
814,"kangaroo",1,"delta_rise=0.0_fall=1.0","V1"
814,"flamingo",0,"delta_rise=0.0_fall=1.0","V1"
814,"penguin",0,"delta_rise=0.0_fall=1.0","V1"
814,"squirrel",0,"delta_rise=0.0_fall=1.0","V1"
814,"chipmunk",0,"delta_rise=0.0_fall=1.0","V1"
814,"bluebird",1,"delta_rise=0.0_fall=1.0","V1"
814,"robin",0,"delta_rise=0.0_fall=1.0","V1"
814,"cat",2,"troyerextended","V1"
814,"dog",0,"troyerextended","V1"
814,"snake",0,"troyerextended","V1"
814,"lizard",0,"troyerextended","V1"
814,"ostrich",1,"troyerextended","V1"
814,"goldfish",1,"troyerextended","V1"
814,"koi fish",0,"troyerextended","V1"
814,"lion",1,"troyerextended","V1"
814,"tiger",0,"troyerextended","V1"
814,"bear",1,"troyerextended","V1"
814,"panda",0,"troyerextended","V1"
814,"polar bear",0,"troyerextended","V1"
814,"grizzly bear",0,"troyerextended","V1"
814,"jellyfish",1,"troyerextended","V1"
814,"sunfish",0,"troyerextended","V1"
814,"bluegill",0,"troyerextended","V1"
814,"kangaroo",1,"troyerextended","V1"
814,"flamingo",1,"troyerextended","V1"
814,"penguin",0,"troyerextended","V1"
814,"squirrel",1,"troyerextended","V1"
814,"chipmunk",0,"troyerextended","V1"
814,"bluebird",0,"troyerextended","V1"
814,"robin",0,"troyerextended","V1"
815,"dog",2,"simdrop","V1"
815,"cat",0,"simdrop","V1"
815,"squirrel",1,"simdrop","V1"
815,"ferret",0,"simdrop","V1"
815,"tiger",1,"simdrop","V1"
815,"lion",0,"simdrop","V1"
815,"zebra",1,"simdrop","V1"
815,"giraffe",0,"simdrop","V1"
815,"rhino",0,"simdrop","V1"
815,"crocodile",1,"simdrop","V1"
815,"hamster",0,"simdrop","V1"
815,"rat",0,"simdrop","V1"
815,"flamingo",0,"simdrop","V1"
815,"deer",1,"simdrop","V1"
815,"bull",0,"simdrop","V1"
815,"bird",0,"simdrop","V1"
815,"squirrel",0,"simdrop","V1"
815,"raccoon",0,"simdrop","V1"
815,"monkey",1,"simdrop","V1"
815,"gorilla",0,"simdrop","V1"
815,"gerbil",2,"simdrop","V1"
815,"dog",2,"delta_rise=0.0_fall=1.0","V1"
815,"cat",0,"delta_rise=0.0_fall=1.0","V1"
815,"squirrel",1,"delta_rise=0.0_fall=1.0","V1"
815,"ferret",0,"delta_rise=0.0_fall=1.0","V1"
815,"tiger",1,"delta_rise=0.0_fall=1.0","V1"
815,"lion",0,"delta_rise=0.0_fall=1.0","V1"
815,"zebra",0,"delta_rise=0.0_fall=1.0","V1"
815,"giraffe",0,"delta_rise=0.0_fall=1.0","V1"
815,"rhino",0,"delta_rise=0.0_fall=1.0","V1"
815,"crocodile",1,"delta_rise=0.0_fall=1.0","V1"
815,"hamster",0,"delta_rise=0.0_fall=1.0","V1"
815,"rat",0,"delta_rise=0.0_fall=1.0","V1"
815,"flamingo",1,"delta_rise=0.0_fall=1.0","V1"
815,"deer",1,"delta_rise=0.0_fall=1.0","V1"
815,"bull",0,"delta_rise=0.0_fall=1.0","V1"
815,"bird",0,"delta_rise=0.0_fall=1.0","V1"
815,"squirrel",0,"delta_rise=0.0_fall=1.0","V1"
815,"raccoon",0,"delta_rise=0.0_fall=1.0","V1"
815,"monkey",0,"delta_rise=0.0_fall=1.0","V1"
815,"gorilla",0,"delta_rise=0.0_fall=1.0","V1"
815,"gerbil",1,"delta_rise=0.0_fall=1.0","V1"
815,"dog",2,"troyerextended","V1"
815,"cat",0,"troyerextended","V1"
815,"squirrel",1,"troyerextended","V1"
815,"ferret",1,"troyerextended","V1"
815,"tiger",1,"troyerextended","V1"
815,"lion",0,"troyerextended","V1"
815,"zebra",0,"troyerextended","V1"
815,"giraffe",0,"troyerextended","V1"
815,"rhino",0,"troyerextended","V1"
815,"crocodile",1,"troyerextended","V1"
815,"hamster",1,"troyerextended","V1"
815,"rat",0,"troyerextended","V1"
815,"flamingo",1,"troyerextended","V1"
815,"deer",1,"troyerextended","V1"
815,"bull",0,"troyerextended","V1"
815,"bird",1,"troyerextended","V1"
815,"squirrel",1,"troyerextended","V1"
815,"raccoon",1,"troyerextended","V1"
815,"monkey",1,"troyerextended","V1"
815,"gorilla",0,"troyerextended","V1"
815,"gerbil",1,"troyerextended","V1"
816,"cat",2,"simdrop","V1"
816,"dog",0,"simdrop","V1"
816,"skunk",1,"simdrop","V1"
816,"horse",0,"simdrop","V1"
816,"cow",0,"simdrop","V1"
816,"bird",1,"simdrop","V1"
816,"toucan",0,"simdrop","V1"
816,"parakeet",0,"simdrop","V1"
816,"penguin",0,"simdrop","V1"
816,"seal",1,"simdrop","V1"
816,"polar bear",0,"simdrop","V1"
816,"stork",1,"simdrop","V1"
816,"albatross",0,"simdrop","V1"
816,"whale",1,"simdrop","V1"
816,"killer whale",0,"simdrop","V1"
816,"narwhal",0,"simdrop","V1"
816,"sea lion",1,"simdrop","V1"
816,"lion",0,"simdrop","V1"
816,"tiger",0,"simdrop","V1"
816,"gorilla",1,"simdrop","V1"
816,"monkey",0,"simdrop","V1"
816,"ape",0,"simdrop","V1"
816,"pelican",1,"simdrop","V1"
816,"flamingo",2,"simdrop","V1"
816,"cat",2,"delta_rise=0.0_fall=1.0","V1"
816,"dog",0,"delta_rise=0.0_fall=1.0","V1"
816,"skunk",1,"delta_rise=0.0_fall=1.0","V1"
816,"horse",0,"delta_rise=0.0_fall=1.0","V1"
816,"cow",0,"delta_rise=0.0_fall=1.0","V1"
816,"bird",1,"delta_rise=0.0_fall=1.0","V1"
816,"toucan",0,"delta_rise=0.0_fall=1.0","V1"
816,"parakeet",0,"delta_rise=0.0_fall=1.0","V1"
816,"penguin",0,"delta_rise=0.0_fall=1.0","V1"
816,"seal",0,"delta_rise=0.0_fall=1.0","V1"
816,"polar bear",0,"delta_rise=0.0_fall=1.0","V1"
816,"stork",1,"delta_rise=0.0_fall=1.0","V1"
816,"albatross",0,"delta_rise=0.0_fall=1.0","V1"
816,"whale",0,"delta_rise=0.0_fall=1.0","V1"
816,"killer whale",0,"delta_rise=0.0_fall=1.0","V1"
816,"narwhal",1,"delta_rise=0.0_fall=1.0","V1"
816,"sea lion",1,"delta_rise=0.0_fall=1.0","V1"
816,"lion",0,"delta_rise=0.0_fall=1.0","V1"
816,"tiger",1,"delta_rise=0.0_fall=1.0","V1"
816,"gorilla",1,"delta_rise=0.0_fall=1.0","V1"
816,"monkey",0,"delta_rise=0.0_fall=1.0","V1"
816,"ape",0,"delta_rise=0.0_fall=1.0","V1"
816,"pelican",1,"delta_rise=0.0_fall=1.0","V1"
816,"flamingo",0,"delta_rise=0.0_fall=1.0","V1"
816,"cat",2,"troyerextended","V1"
816,"dog",0,"troyerextended","V1"
816,"skunk",1,"troyerextended","V1"
816,"horse",1,"troyerextended","V1"
816,"cow",0,"troyerextended","V1"
816,"bird",1,"troyerextended","V1"
816,"toucan",0,"troyerextended","V1"
816,"parakeet",0,"troyerextended","V1"
816,"penguin",0,"troyerextended","V1"
816,"seal",0,"troyerextended","V1"
816,"polar bear",1,"troyerextended","V1"
816,"stork",1,"troyerextended","V1"
816,"albatross",0,"troyerextended","V1"
816,"whale",0,"troyerextended","V1"
816,"killer whale",0,"troyerextended","V1"
816,"narwhal",0,"troyerextended","V1"
816,"sea lion",0,"troyerextended","V1"
816,"lion",1,"troyerextended","V1"
816,"tiger",0,"troyerextended","V1"
816,"gorilla",1,"troyerextended","V1"
816,"monkey",0,"troyerextended","V1"
816,"ape",0,"troyerextended","V1"
816,"pelican",1,"troyerextended","V1"
816,"flamingo",0,"troyerextended","V1"
818,"dolphin",2,"simdrop","V1"
818,"alligator",0,"simdrop","V1"
818,"shark",0,"simdrop","V1"
818,"scorpion",0,"simdrop","V1"
818,"fish",1,"simdrop","V1"
818,"lion",0,"simdrop","V1"
818,"ram",1,"simdrop","V1"
818,"goat",0,"simdrop","V1"
818,"raven",1,"simdrop","V1"
818,"weasel",0,"simdrop","V1"
818,"beaver",0,"simdrop","V1"
818,"snake",0,"simdrop","V1"
818,"snow goose",0,"simdrop","V1"
818,"ant",1,"simdrop","V1"
818,"beetle",0,"simdrop","V1"
818,"wasp",0,"simdrop","V1"
818,"fly",1,"simdrop","V1"
818,"dragonfly",0,"simdrop","V1"
818,"lightning bug",0,"simdrop","V1"
818,"whale",2,"simdrop","V1"
818,"dolphin",2,"delta_rise=0.0_fall=1.0","V1"
818,"alligator",0,"delta_rise=0.0_fall=1.0","V1"
818,"shark",0,"delta_rise=0.0_fall=1.0","V1"
818,"scorpion",0,"delta_rise=0.0_fall=1.0","V1"
818,"fish",0,"delta_rise=0.0_fall=1.0","V1"
818,"lion",0,"delta_rise=0.0_fall=1.0","V1"
818,"ram",0,"delta_rise=0.0_fall=1.0","V1"
818,"goat",0,"delta_rise=0.0_fall=1.0","V1"
818,"raven",0,"delta_rise=0.0_fall=1.0","V1"
818,"weasel",0,"delta_rise=0.0_fall=1.0","V1"
818,"beaver",0,"delta_rise=0.0_fall=1.0","V1"
818,"snake",1,"delta_rise=0.0_fall=1.0","V1"
818,"snow goose",1,"delta_rise=0.0_fall=1.0","V1"
818,"ant",1,"delta_rise=0.0_fall=1.0","V1"
818,"beetle",0,"delta_rise=0.0_fall=1.0","V1"
818,"wasp",0,"delta_rise=0.0_fall=1.0","V1"
818,"fly",1,"delta_rise=0.0_fall=1.0","V1"
818,"dragonfly",0,"delta_rise=0.0_fall=1.0","V1"
818,"lightning bug",0,"delta_rise=0.0_fall=1.0","V1"
818,"whale",1,"delta_rise=0.0_fall=1.0","V1"
818,"dolphin",2,"troyerextended","V1"
818,"alligator",0,"troyerextended","V1"
818,"shark",0,"troyerextended","V1"
818,"scorpion",1,"troyerextended","V1"
818,"fish",1,"troyerextended","V1"
818,"lion",1,"troyerextended","V1"
818,"ram",1,"troyerextended","V1"
818,"goat",0,"troyerextended","V1"
818,"raven",1,"troyerextended","V1"
818,"weasel",1,"troyerextended","V1"
818,"beaver",1,"troyerextended","V1"
818,"snake",1,"troyerextended","V1"
818,"snow goose",1,"troyerextended","V1"
818,"ant",1,"troyerextended","V1"
818,"beetle",0,"troyerextended","V1"
818,"wasp",0,"troyerextended","V1"
818,"fly",0,"troyerextended","V1"
818,"dragonfly",0,"troyerextended","V1"
818,"lightning bug",0,"troyerextended","V1"
818,"whale",1,"troyerextended","V1"
819,"dog",2,"simdrop","V1"
819,"pig",0,"simdrop","V1"
819,"cow",0,"simdrop","V1"
819,"horse",0,"simdrop","V1"
819,"sheep",0,"simdrop","V1"
819,"bird",1,"simdrop","V1"
819,"shark",0,"simdrop","V1"
819,"fish",0,"simdrop","V1"
819,"bear",1,"simdrop","V1"
819,"lion",0,"simdrop","V1"
819,"tiger",0,"simdrop","V1"
819,"canary",1,"simdrop","V1"
819,"ant",0,"simdrop","V1"
819,"ladybug",0,"simdrop","V1"
819,"fish",1,"simdrop","V1"
819,"cat",0,"simdrop","V1"
819,"eagle",1,"simdrop","V1"
819,"falcon",2,"simdrop","V1"
819,"dog",2,"delta_rise=0.0_fall=1.0","V1"
819,"pig",0,"delta_rise=0.0_fall=1.0","V1"
819,"cow",0,"delta_rise=0.0_fall=1.0","V1"
819,"horse",0,"delta_rise=0.0_fall=1.0","V1"
819,"sheep",0,"delta_rise=0.0_fall=1.0","V1"
819,"bird",1,"delta_rise=0.0_fall=1.0","V1"
819,"shark",0,"delta_rise=0.0_fall=1.0","V1"
819,"fish",0,"delta_rise=0.0_fall=1.0","V1"
819,"bear",1,"delta_rise=0.0_fall=1.0","V1"
819,"lion",0,"delta_rise=0.0_fall=1.0","V1"
819,"tiger",0,"delta_rise=0.0_fall=1.0","V1"
819,"canary",1,"delta_rise=0.0_fall=1.0","V1"
819,"ant",0,"delta_rise=0.0_fall=1.0","V1"
819,"ladybug",0,"delta_rise=0.0_fall=1.0","V1"
819,"fish",1,"delta_rise=0.0_fall=1.0","V1"
819,"cat",0,"delta_rise=0.0_fall=1.0","V1"
819,"eagle",1,"delta_rise=0.0_fall=1.0","V1"
819,"falcon",0,"delta_rise=0.0_fall=1.0","V1"
819,"dog",2,"troyerextended","V1"
819,"pig",1,"troyerextended","V1"
819,"cow",0,"troyerextended","V1"
819,"horse",0,"troyerextended","V1"
819,"sheep",0,"troyerextended","V1"
819,"bird",1,"troyerextended","V1"
819,"shark",1,"troyerextended","V1"
819,"fish",0,"troyerextended","V1"
819,"bear",1,"troyerextended","V1"
819,"lion",1,"troyerextended","V1"
819,"tiger",0,"troyerextended","V1"
819,"canary",1,"troyerextended","V1"
819,"ant",1,"troyerextended","V1"
819,"ladybug",0,"troyerextended","V1"
819,"fish",1,"troyerextended","V1"
819,"cat",0,"troyerextended","V1"
819,"eagle",1,"troyerextended","V1"
819,"falcon",0,"troyerextended","V1"
820,"pig",2,"simdrop","V1"
820,"horse",0,"simdrop","V1"
820,"cow",0,"simdrop","V1"
820,"bird",0,"simdrop","V1"
820,"sheep",1,"simdrop","V1"
820,"lamb",0,"simdrop","V1"
820,"fish",1,"simdrop","V1"
820,"dog",0,"simdrop","V1"
820,"cat",0,"simdrop","V1"
820,"monkey",0,"simdrop","V1"
820,"bear",1,"simdrop","V1"
820,"tiger",0,"simdrop","V1"
820,"jaguar",0,"simdrop","V1"
820,"leopard",0,"simdrop","V1"
820,"lion",0,"simdrop","V1"
820,"hippo",1,"simdrop","V1"
820,"hyena",0,"simdrop","V1"
820,"snake",1,"simdrop","V1"
820,"bird",0,"simdrop","V1"
820,"ostrich",0,"simdrop","V1"
820,"shrimp",1,"simdrop","V1"
820,"crab",0,"simdrop","V1"
820,"lobster",0,"simdrop","V1"
820,"horse",1,"simdrop","V1"
820,"llama",0,"simdrop","V1"
820,"alpaca",0,"simdrop","V1"
820,"camel",0,"simdrop","V1"
820,"cheetah",1,"simdrop","V1"
820,"lion",0,"simdrop","V1"
820,"ape",1,"simdrop","V1"
820,"monkey",2,"simdrop","V1"
820,"pig",2,"delta_rise=0.0_fall=1.0","V1"
820,"horse",0,"delta_rise=0.0_fall=1.0","V1"
820,"cow",0,"delta_rise=0.0_fall=1.0","V1"
820,"bird",1,"delta_rise=0.0_fall=1.0","V1"
820,"sheep",1,"delta_rise=0.0_fall=1.0","V1"
820,"lamb",0,"delta_rise=0.0_fall=1.0","V1"
820,"fish",1,"delta_rise=0.0_fall=1.0","V1"
820,"dog",0,"delta_rise=0.0_fall=1.0","V1"
820,"cat",0,"delta_rise=0.0_fall=1.0","V1"
820,"monkey",1,"delta_rise=0.0_fall=1.0","V1"
820,"bear",1,"delta_rise=0.0_fall=1.0","V1"
820,"tiger",0,"delta_rise=0.0_fall=1.0","V1"
820,"jaguar",0,"delta_rise=0.0_fall=1.0","V1"
820,"leopard",0,"delta_rise=0.0_fall=1.0","V1"
820,"lion",0,"delta_rise=0.0_fall=1.0","V1"
820,"hippo",1,"delta_rise=0.0_fall=1.0","V1"
820,"hyena",0,"delta_rise=0.0_fall=1.0","V1"
820,"snake",1,"delta_rise=0.0_fall=1.0","V1"
820,"bird",0,"delta_rise=0.0_fall=1.0","V1"
820,"ostrich",0,"delta_rise=0.0_fall=1.0","V1"
820,"shrimp",1,"delta_rise=0.0_fall=1.0","V1"
820,"crab",0,"delta_rise=0.0_fall=1.0","V1"
820,"lobster",0,"delta_rise=0.0_fall=1.0","V1"
820,"horse",1,"delta_rise=0.0_fall=1.0","V1"
820,"llama",0,"delta_rise=0.0_fall=1.0","V1"
820,"alpaca",0,"delta_rise=0.0_fall=1.0","V1"
820,"camel",1,"delta_rise=0.0_fall=1.0","V1"
820,"cheetah",1,"delta_rise=0.0_fall=1.0","V1"
820,"lion",0,"delta_rise=0.0_fall=1.0","V1"
820,"ape",1,"delta_rise=0.0_fall=1.0","V1"
820,"monkey",0,"delta_rise=0.0_fall=1.0","V1"
820,"pig",2,"troyerextended","V1"
820,"horse",0,"troyerextended","V1"
820,"cow",0,"troyerextended","V1"
820,"bird",1,"troyerextended","V1"
820,"sheep",1,"troyerextended","V1"
820,"lamb",0,"troyerextended","V1"
820,"fish",1,"troyerextended","V1"
820,"dog",0,"troyerextended","V1"
820,"cat",0,"troyerextended","V1"
820,"monkey",1,"troyerextended","V1"
820,"bear",1,"troyerextended","V1"
820,"tiger",1,"troyerextended","V1"
820,"jaguar",0,"troyerextended","V1"
820,"leopard",0,"troyerextended","V1"
820,"lion",0,"troyerextended","V1"
820,"hippo",0,"troyerextended","V1"
820,"hyena",0,"troyerextended","V1"
820,"snake",1,"troyerextended","V1"
820,"bird",0,"troyerextended","V1"
820,"ostrich",0,"troyerextended","V1"
820,"shrimp",1,"troyerextended","V1"
820,"crab",0,"troyerextended","V1"
820,"lobster",0,"troyerextended","V1"
820,"horse",1,"troyerextended","V1"
820,"llama",0,"troyerextended","V1"
820,"alpaca",0,"troyerextended","V1"
820,"camel",0,"troyerextended","V1"
820,"cheetah",0,"troyerextended","V1"
820,"lion",0,"troyerextended","V1"
820,"ape",0,"troyerextended","V1"
820,"monkey",0,"troyerextended","V1"
821,"cow",2,"simdrop","V1"
821,"pig",0,"simdrop","V1"
821,"dog",1,"simdrop","V1"
821,"horse",0,"simdrop","V1"
821,"cat",0,"simdrop","V1"
821,"sheep",1,"simdrop","V1"
821,"rabbit",0,"simdrop","V1"
821,"muskrat",0,"simdrop","V1"
821,"catfish",0,"simdrop","V1"
821,"goldfish",0,"simdrop","V1"
821,"bull",1,"simdrop","V1"
821,"goat",0,"simdrop","V1"
821,"mouse",1,"simdrop","V1"
821,"rat",0,"simdrop","V1"
821,"ant",0,"simdrop","V1"
821,"cricket",0,"simdrop","V1"
821,"human",0,"simdrop","V1"
821,"seagull",1,"simdrop","V1"
821,"goose",0,"simdrop","V1"
821,"swan",2,"simdrop","V1"
821,"cow",2,"delta_rise=0.0_fall=1.0","V1"
821,"pig",0,"delta_rise=0.0_fall=1.0","V1"
821,"dog",0,"delta_rise=0.0_fall=1.0","V1"
821,"horse",0,"delta_rise=0.0_fall=1.0","V1"
821,"cat",0,"delta_rise=0.0_fall=1.0","V1"
821,"sheep",1,"delta_rise=0.0_fall=1.0","V1"
