"Subject","Fluency_Item","Switch_Value","Switch_Method"
848,"black bear",0,"delta_rise=0.75_fall=1.0"
848,"giraffe",1,"delta_rise=0.75_fall=1.0"
848,"bear",1,"delta_rise=0.75_fall=1.0"
848,"okapi",1,"delta_rise=0.75_fall=1.0"
848,"zebra",0,"delta_rise=0.75_fall=1.0"
848,"deer",0,"delta_rise=0.75_fall=1.0"
848,"elk",0,"delta_rise=0.75_fall=1.0"
848,"horse",1,"delta_rise=0.75_fall=1.0"
848,"whale",1,"delta_rise=0.75_fall=1.0"
848,"blue whale",0,"delta_rise=0.75_fall=1.0"
848,"sperm whale",0,"delta_rise=0.75_fall=1.0"
848,"humpback whale",0,"delta_rise=0.75_fall=1.0"
848,"shark",1,"delta_rise=0.75_fall=1.0"
848,"hammerhead shark",0,"delta_rise=0.75_fall=1.0"
848,"great white shark",0,"delta_rise=0.75_fall=1.0"
848,"whale shark",0,"delta_rise=0.75_fall=1.0"
848,"orca",0,"delta_rise=0.75_fall=1.0"
848,"dolphin",0,"delta_rise=0.75_fall=1.0"
848,"jellyfish",1,"delta_rise=0.75_fall=1.0"
848,"goldfish",1,"delta_rise=0.75_fall=1.0"
849,"giraffe",2,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"zebra",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"cat",1,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"parrot",1,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"dog",1,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"bunny",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"bird",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"snake",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"jellyfish",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"shark",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"whale",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"horse",1,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"platypus",1,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"penguin",1,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"tiger",1,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"lion",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"zebra",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"rhino",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"monkey",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"gorilla",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"flamingo",1,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"owl",1,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"duck",1,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"goose",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"alligator",1,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
849,"crocodile",0,"multimodaldelta_alpha=1.0_rise=0.75_fall=0.75"
850,"bear",2,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.75"
850,"cheetah",1,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.75"
850,"snake",1,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.75"
850,"bobcat",0,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.75"
850,"cat",0,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.75"
850,"parakeet",0,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.75"
850,"raccoon",0,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.75"
850,"rabbit",0,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.75"
850,"jaguar",0,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.75"
850,"kangaroo",1,"multimodaldelta_alpha=0.0_rise=0.0_fall=0.75"
851,"dog",2,"multimodal_alpha=0.8"
851,"bird",0,"multimodal_alpha=0.8"
851,"human",1,"multimodal_alpha=0.8"
851,"monkey",0,"multimodal_alpha=0.8"
851,"dragon",0,"multimodal_alpha=0.8"
851,"unicorn",0,"multimodal_alpha=0.8"
851,"griffon",0,"multimodal_alpha=0.8"
851,"cat",1,"multimodal_alpha=0.8"
851,"turtle",0,"multimodal_alpha=0.8"
851,"meerkat",1,"multimodal_alpha=0.8"
851,"bobcat",0,"multimodal_alpha=0.8"
851,"lion",1,"multimodal_alpha=0.8"
851,"tiger",0,"multimodal_alpha=0.8"
851,"walrus",1,"multimodal_alpha=0.8"
851,"hippo",0,"multimodal_alpha=0.8"
851,"seal",1,"multimodal_alpha=0.8"
851,"whale",0,"multimodal_alpha=0.8"
851,"killer whale",0,"multimodal_alpha=0.8"
851,"jellyfish",0,"multimodal_alpha=0.8"
851,"koi fish",1,"multimodal_alpha=0.8"
851,"suckerfish",0,"multimodal_alpha=0.8"
851,"manatee",1,"multimodal_alpha=0.8"
851,"alligator",0,"multimodal_alpha=0.8"
851,"crocodile",0,"multimodal_alpha=0.8"
851,"iguana",0,"multimodal_alpha=0.8"
851,"ostrich",0,"multimodal_alpha=0.8"
851,"ox",0,"multimodal_alpha=0.8"
851,"mule",1,"multimodal_alpha=0.8"
851,"donkey",0,"multimodal_alpha=0.8"
851,"horse",0,"multimodal_alpha=0.8"
851,"camel",2,"multimodal_alpha=0.8"
852,"cat",2,"multimodal_alpha=1.0"
852,"dog",0,"multimodal_alpha=1.0"
852,"iguana",1,"multimodal_alpha=1.0"
852,"elephant",0,"multimodal_alpha=1.0"
852,"tiger",0,"multimodal_alpha=1.0"
852,"manatee",0,"multimodal_alpha=1.0"
852,"lizard",1,"multimodal_alpha=1.0"
852,"penguin",0,"multimodal_alpha=1.0"
852,"hyena",1,"multimodal_alpha=1.0"
852,"cheetah",0,"multimodal_alpha=1.0"
852,"worm",1,"multimodal_alpha=1.0"
852,"antelope",0,"multimodal_alpha=1.0"
852,"anteater",0,"multimodal_alpha=1.0"
852,"hippo",1,"multimodal_alpha=1.0"
852,"crocodile",0,"multimodal_alpha=1.0"
852,"alligator",0,"multimodal_alpha=1.0"
852,"seagull",1,"multimodal_alpha=1.0"
852,"cardinal",0,"multimodal_alpha=1.0"
852,"ant",1,"multimodal_alpha=1.0"
852,"spider",0,"multimodal_alpha=1.0"
852,"bear",0,"multimodal_alpha=1.0"
852,"fish",1,"multimodal_alpha=1.0"
852,"shark",0,"multimodal_alpha=1.0"
852,"octopus",0,"multimodal_alpha=1.0"
852,"mosquito",2,"multimodal_alpha=1.0"
853,"dog",2,"troyerextended"
853,"cat",0,"troyerextended"
853,"fish",0,"troyerextended"
853,"crab",0,"troyerextended"
853,"shark",0,"troyerextended"
853,"whale",0,"troyerextended"
853,"manatee",0,"troyerextended"
853,"snake",1,"troyerextended"
853,"walrus",1,"troyerextended"
853,"otter",0,"troyerextended"
854,"dog",2,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"cat",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"dolphin",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"crocodile",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"sheep",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"bear",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"pig",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"cow",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"cat",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"insect",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"parakeet",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"rhino",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"lion",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"giraffe",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"hippo",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"deer",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"gazelle",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"meerkat",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"fish",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"goldfish",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"bird",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
854,"frog",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=0.25"
855,"lion",2,"delta_rise=0.5_fall=0.5"
855,"zebra",0,"delta_rise=0.5_fall=0.5"
855,"giraffe",0,"delta_rise=0.5_fall=0.5"
855,"alligator",1,"delta_rise=0.5_fall=0.5"
855,"gazelle",1,"delta_rise=0.5_fall=0.5"
855,"wildebeest",0,"delta_rise=0.5_fall=0.5"
855,"bear",1,"delta_rise=0.5_fall=0.5"
855,"salmon",1,"delta_rise=0.5_fall=0.5"
855,"whale",0,"delta_rise=0.5_fall=0.5"
855,"squid",0,"delta_rise=0.5_fall=0.5"
855,"octopus",0,"delta_rise=0.5_fall=0.5"
855,"shellfish",1,"delta_rise=0.5_fall=0.5"
855,"crab",0,"delta_rise=0.5_fall=0.5"
855,"snail",1,"delta_rise=0.5_fall=0.5"
855,"dog",0,"delta_rise=0.5_fall=0.5"
855,"cat",0,"delta_rise=0.5_fall=0.5"
855,"mouse",0,"delta_rise=0.5_fall=0.5"
855,"canary",1,"delta_rise=0.5_fall=0.5"
855,"eagle",1,"delta_rise=0.5_fall=0.5"
855,"blackbird",0,"delta_rise=0.5_fall=0.5"
855,"crow",0,"delta_rise=0.5_fall=0.5"
855,"lion",1,"delta_rise=0.5_fall=0.5"
855,"dolphin",1,"delta_rise=0.5_fall=0.5"
855,"anglerfish",0,"delta_rise=0.5_fall=0.5"
855,"puma",1,"delta_rise=0.5_fall=0.5"
855,"rabbit",1,"delta_rise=0.5_fall=0.5"
855,"squirrel",0,"delta_rise=0.5_fall=0.5"
855,"mole",1,"delta_rise=0.5_fall=0.5"
855,"chipmunk",0,"delta_rise=0.5_fall=0.5"
856,"lion",2,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"tiger",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"bear",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"monkey",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"caterpillar",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"dog",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"cat",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"german shepherd",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"chicken",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"goat",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"cow",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"squirrel",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"deer",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"polar bear",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"bison",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"sheep",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"orangutan",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"bird",0,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
856,"grasshopper",1,"multimodaldelta_alpha=0.5_rise=0.25_fall=0.25"
857,"cat",2,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.75"
857,"dog",0,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.75"
857,"lion",1,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.75"
857,"shark",1,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.75"
857,"dolphin",1,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.75"
857,"blue jay",1,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.75"
857,"fox",1,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.75"
857,"monkey",1,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.75"
857,"gorilla",0,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.75"
857,"snake",1,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.75"
857,"giraffe",1,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.75"
857,"alligator",1,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.75"
857,"goldfish",1,"multimodaldelta_alpha=0.8_rise=1.0_fall=0.75"
858,"cat",2,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"kangaroo",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"dog",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"rabbit",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"shark",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"octopus",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"cow",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"chicken",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"rooster",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"frog",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"toad",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"chicken",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"turtle",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"lizard",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"whale",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"fish",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"shark",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"octopus",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"gerbil",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"hamster",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"dolphin",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
858,"starfish",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
859,"dog",2,"troyerextended"
859,"cat",0,"troyerextended"
859,"parrot",0,"troyerextended"
859,"bird",0,"troyerextended"
859,"toucan",0,"troyerextended"
859,"butterfly",1,"troyerextended"
859,"lizard",1,"troyerextended"
859,"horse",1,"troyerextended"
859,"cow",0,"troyerextended"
859,"chicken",0,"troyerextended"
859,"donkey",0,"troyerextended"
859,"goose",1,"troyerextended"
859,"dolphin",0,"troyerextended"
859,"whale",0,"troyerextended"
859,"killer whale",0,"troyerextended"
859,"shark",0,"troyerextended"
859,"eel",0,"troyerextended"
859,"fish",0,"troyerextended"
859,"catfish",0,"troyerextended"
859,"blowfish",0,"troyerextended"
859,"pufferfish",0,"troyerextended"
859,"shellfish",0,"troyerextended"
859,"goat",1,"troyerextended"
859,"lamb",0,"troyerextended"
859,"donkey",0,"troyerextended"
859,"elephant",1,"troyerextended"
859,"zebra",0,"troyerextended"
859,"flamingo",1,"troyerextended"
860,"dog",2,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"cat",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"bird",1,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"parakeet",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"cheetah",1,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"lion",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"rhino",1,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"frog",1,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"gorilla",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"ostrich",1,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"lizard",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"cow",1,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"goat",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"chicken",1,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"rooster",0,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
860,"puma",1,"multimodaldelta_alpha=0.9_rise=0.5_fall=0.0"
861,"dog",2,"multimodal_alpha=0.30000000000000004"
861,"cat",0,"multimodal_alpha=0.30000000000000004"
861,"bird",0,"multimodal_alpha=0.30000000000000004"
861,"snake",1,"multimodal_alpha=0.30000000000000004"
861,"rabbit",0,"multimodal_alpha=0.30000000000000004"
861,"bunny",0,"multimodal_alpha=0.30000000000000004"
861,"ant",1,"multimodal_alpha=0.30000000000000004"
861,"anteater",0,"multimodal_alpha=0.30000000000000004"
861,"mammoth",1,"multimodal_alpha=0.30000000000000004"
861,"sabertoothed tiger",0,"multimodal_alpha=0.30000000000000004"
861,"tiger",0,"multimodal_alpha=0.30000000000000004"
861,"lion",0,"multimodal_alpha=0.30000000000000004"
861,"bird",1,"multimodal_alpha=0.30000000000000004"
861,"eagle",0,"multimodal_alpha=0.30000000000000004"
861,"camel",0,"multimodal_alpha=0.30000000000000004"
861,"horse",2,"multimodal_alpha=0.30000000000000004"
862,"dog",2,"delta_rise=0.0_fall=1.0"
862,"cat",0,"delta_rise=0.0_fall=1.0"
862,"ferret",1,"delta_rise=0.0_fall=1.0"
862,"pig",0,"delta_rise=0.0_fall=1.0"
862,"cow",0,"delta_rise=0.0_fall=1.0"
862,"chicken",0,"delta_rise=0.0_fall=1.0"
862,"dolphin",1,"delta_rise=0.0_fall=1.0"
862,"gorilla",0,"delta_rise=0.0_fall=1.0"
862,"sparrow",1,"delta_rise=0.0_fall=1.0"
862,"crow",0,"delta_rise=0.0_fall=1.0"
862,"frog",1,"delta_rise=0.0_fall=1.0"
862,"mouse",0,"delta_rise=0.0_fall=1.0"
862,"rat",0,"delta_rise=0.0_fall=1.0"
862,"horse",0,"delta_rise=0.0_fall=1.0"
862,"llama",0,"delta_rise=0.0_fall=1.0"
862,"chicken",1,"delta_rise=0.0_fall=1.0"
862,"giraffe",1,"delta_rise=0.0_fall=1.0"
862,"rhinoceros",0,"delta_rise=0.0_fall=1.0"
862,"shark",1,"delta_rise=0.0_fall=1.0"
862,"toucan",1,"delta_rise=0.0_fall=1.0"
862,"lemur",0,"delta_rise=0.0_fall=1.0"
862,"monkey",0,"delta_rise=0.0_fall=1.0"
863,"dog",2,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"cat",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"chicken",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"cow",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"giraffe",1,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"lion",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"antelope",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"hyena",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"tiger",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"lion",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"snake",1,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"penguin",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"bird",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"skunk",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"anteater",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"eagle",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"bear",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"polar bear",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"puma",1,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"mountain lion",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"ram",1,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"bull",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
863,"horse",0,"multimodaldelta_alpha=0.4_rise=0.0_fall=1.0"
865,"dog",2,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"zebra",1,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"goat",1,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"bat",0,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"baboon",0,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"elephant",0,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"giraffe",0,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"turtle",1,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"horse",1,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"mouse",0,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"lizard",1,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"alligator",0,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"chimpanzee",1,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"bird",1,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"owl",0,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"groundhog",0,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"raccoon",0,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
865,"fish",1,"multimodaldelta_alpha=0.7000000000000001_rise=0.75_fall=1.0"
866,"dog",2,"multimodal_alpha=0.8"
866,"cow",0,"multimodal_alpha=0.8"
866,"elephant",0,"multimodal_alpha=0.8"
866,"giraffe",0,"multimodal_alpha=0.8"
866,"groundhog",1,"multimodal_alpha=0.8"
866,"squirrel",0,"multimodal_alpha=0.8"
866,"raccoon",1,"multimodal_alpha=0.8"
866,"possum",0,"multimodal_alpha=0.8"
866,"deer",0,"multimodal_alpha=0.8"
866,"cat",1,"multimodal_alpha=0.8"
866,"mouse",0,"multimodal_alpha=0.8"
866,"fish",0,"multimodal_alpha=0.8"
866,"eagle",0,"multimodal_alpha=0.8"
866,"canary",1,"multimodal_alpha=0.8"
866,"crow",0,"multimodal_alpha=0.8"
866,"bluebird",0,"multimodal_alpha=0.8"
866,"mole",1,"multimodal_alpha=0.8"
866,"vole",0,"multimodal_alpha=0.8"
866,"ferret",0,"multimodal_alpha=0.8"
866,"lion",1,"multimodal_alpha=0.8"
866,"tiger",2,"multimodal_alpha=0.8"
867,"ant",2,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"dog",1,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"cat",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"squirrel",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"elephant",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"zebra",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"hippo",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"crocodile",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"shark",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"sea cucumber",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"stingray",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"octopus",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"jellyfish",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"bird",1,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"blue jay",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"cardinal",1,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"hamster",1,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"mouse",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"rat",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"beaver",1,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"crane",1,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"mink",1,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"lion",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"bobcat",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"panther",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"jaguar",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"frog",1,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
867,"lizard",0,"multimodaldelta_alpha=0.6000000000000001_rise=0.25_fall=1.0"
868,"cat",2,"troyerextended"
868,"fox",1,"troyerextended"
868,"wolf",0,"troyerextended"
868,"dog",0,"troyerextended"
868,"lemur",1,"troyerextended"
868,"chimpanzee",0,"troyerextended"
868,"gorilla",0,"troyerextended"
868,"orangutan",0,"troyerextended"
868,"bonobo",0,"troyerextended"
868,"whale",1,"troyerextended"
868,"dolphin",0,"troyerextended"
868,"fish",0,"troyerextended"
868,"shark",0,"troyerextended"
868,"dolphin",0,"troyerextended"
868,"eagle",1,"troyerextended"
868,"woodpecker",0,"troyerextended"
868,"blowfish",1,"troyerextended"
868,"swordfish",0,"troyerextended"
869,"cat",2,"delta_rise=0.75_fall=1.0"
869,"dog",0,"delta_rise=0.75_fall=1.0"
869,"bear",1,"delta_rise=0.75_fall=1.0"
869,"hen",1,"delta_rise=0.75_fall=1.0"
869,"elephant",1,"delta_rise=0.75_fall=1.0"
869,"giraffe",0,"delta_rise=0.75_fall=1.0"
869,"zebra",0,"delta_rise=0.75_fall=1.0"
869,"tiger",0,"delta_rise=0.75_fall=1.0"
869,"salmon",0,"delta_rise=0.75_fall=1.0"
869,"shark",0,"delta_rise=0.75_fall=1.0"
869,"whale",0,"delta_rise=0.75_fall=1.0"
869,"fish",0,"delta_rise=0.75_fall=1.0"
869,"cow",0,"delta_rise=0.75_fall=1.0"
869,"pig",0,"delta_rise=0.75_fall=1.0"
869,"hawk",1,"delta_rise=0.75_fall=1.0"
869,"chicken",1,"delta_rise=0.75_fall=1.0"
