"word","distance_to_centroid","distance_to_domain","distance_to_first_item","Subject"
"squirrel",0.796367489681261,1.1857650114949,1.1451519891576,803
"chipmunk",0.774446161566504,1.14683035711037,1.14894371464246,803
"rabbit",0.731352992238309,1.04671233415507,0.976801833619715,803
"goldfish",0.78446899329718,1.06808974496028,1.09075150698093,803
"dog",0.775399570217031,0.926940359120858,0,804
"cat",0.770262920514764,1.01920890619539,0.867457595158494,804
"bird",0.727221479696359,1.07379314834099,1.01009507359507,804
"manta ray",0.850469487825117,1.28972252412718,1.29091325391291,804
"stingray",0.789069225603248,1.22149222059251,1.17353680591612,804
"tiger",0.776245149552902,1.13699789913431,1.11649752645681,804
"lion",0.789513237861499,1.05855193950452,1.09555253396067,804
"zebra",0.795893008795966,1.11765828858977,1.16176651615411,804
"hippo",0.797001020238644,1.15746428721802,1.15496101920195,804
"giraffe",0.804363573507204,1.18844274658855,1.1766182122444,804
"whale",0.746811956072794,1.143048159231,1.1239687715978,804
"dolphin",0.824790800855714,1.14812093430291,1.16095531211422,804
"kiwi",0.872458466446281,1.23486110945772,1.18997513673292,804
"elephant",0.744125235499202,1.04619490980886,1.11684809080827,804
"dodo",0.804562001456272,1.17402313102218,1.16368066461009,804
"robin",0.838656172099548,1.24983935986938,1.19499689119559,804
"sparrow",0.839148578504645,1.20587558419462,1.17628294476551,804
"pigeon",0.780912825578556,1.12021210941644,1.10923874305633,804
"mouse",0.814648887140425,1.10481593397117,1.00358886691622,804
"dinosaur",0.811418895056084,1.19602662292496,1.17832171002285,804
"fish",0.740526942202855,0.98859879554237,0.991729370751397,804
"bluegill",0.852168355986029,1.25691282615943,1.22883565632888,804
"shark",0.716141279103544,1.18051224038711,1.0906027082874,804
"hammerhead shark",0.825137824283598,1.28476438869271,1.25220368772276,804
"dog",0.720198240162739,0.926940359120858,0,805
"cat",0.716573505673753,1.01920890619539,0.867457595158494,805
"lizard",0.783181664833981,1.15827964655824,1.115947767103,805
"goat",0.788262981353723,1.08472378545158,1.06788424763946,805
"lion",0.756028896134317,1.05855193950452,1.09555253396067,805
"tiger",0.760557835646159,1.13699789913431,1.11649752645681,805
"bear",0.753759952579424,1.12388948326659,1.03308931617168,805
"fish",0.774316639785153,0.98859879554237,0.991729370751397,805
"cheetah",0.762659516635793,1.1395872374058,1.14695160232405,805
"ape",0.813281846478703,1.156598483866,1.13060365036776,805
"pig",0.75022420204908,1.1056965981979,1.04714921396337,805
"cow",0.740883386897229,1.03939429814665,1.04145565319362,805
"raccoon",0.822636431078687,1.16925510079619,1.18511234830246,805
"owl",0.803087925543969,1.18092650248244,1.16433237850303,805
"ram",0.877763610688821,1.1975310995479,1.18852767182378,805
"koala",0.809338865953467,1.18959738674953,1.17679292989032,805
"snake",0.746672818596355,1.10865295182169,1.04570627686665,805
"kangaroo",0.750650240886091,1.11054092420269,0,806
"octopus",0.792853639688529,1.1974860366461,1.0961690712823,806
"dog",0.773214617700215,0.926940359120858,1.13555650751255,806
"cat",0.784091725260932,1.01920890619539,1.12815262010473,806
"bird",0.784592201351085,1.07379314834099,1.14009099200026,806
"penguin",0.775650222622458,1.15620002078011,1.0354972428309,806
"flamingo",0.824481604793598,1.20073936665349,1.14378483991228,806
"emu",0.823649253669713,1.29548511968627,1.03204145080744,806
"koala",0.779679340614333,1.18959738674953,0.870979018292092,806
"polar bear",0.776264582585215,1.16102285916568,1.07932086998637,806
"rat",0.786367529554759,1.07995102832886,1.17514900545467,806
"grizzly bear",0.750455374101565,1.14143784847236,1.07284819095117,806
"moose",0.78865389359886,1.16497628200128,1.08885942337759,806
"clownfish",0.859091123632102,1.19877868079066,1.24735171949373,806
"pufferfish",0.802075472452604,1.17776891414754,1.14958947715091,806
"coyote",0.801620690639088,1.1256758243432,1.19737864126149,806
"mountain lion",0.827843731854007,1.16768866695378,1.17579503347266,806
"raccoon",0.78559685412778,1.16925510079619,1.12174657964796,806
"possum",0.724485980944803,1.1384574350749,1.01414124383942,806
"deer",0.762576339138012,1.06700221239762,1.07436914439789,806
"snake",0.742092013366763,1.10865295182169,1.13767067146381,806
"copperhead",0.800375833857295,1.15143179000771,1.19808710602231,806
"ape",0.783811776351695,1.156598483866,0,807
"monkey",0.735277825679339,1.07765782046529,0.808107938805427,807
"orangutan",0.76043957140482,1.17108604624696,0.841870389786005,807
"salamander",0.80813882308344,1.18879501552329,1.14880733164747,807
"lizard",0.770775719638759,1.15827964655824,1.1164693616359,807
"dog",0.711439507740904,0.926940359120858,1.13060365036776,807
"cat",0.752156023027444,1.01920890619539,1.17036482827735,807
"hamster",0.782147050140989,1.09038119952137,1.21202330399267,807
"ferret",0.799823444781292,1.15848646747173,1.2378083710812,807
"sun bear",0.802953598301536,1.16552726602082,1.18140002894061,807
"gerbil",0.812961213087368,1.1190891012329,1.15892608935534,807
"sheep",0.824988223663036,1.07674053126268,1.21980853016323,807
"fox",0.843328061927429,1.15622103762418,1.16162567780871,807
"raccoon",0.802868739303498,1.16925510079619,1.15968962347902,807
"opossum",0.808061477548621,1.16293149087507,1.21065541156419,807
"goose",0.859751943385552,1.22944068126678,1.17702322926706,807
"raven",0.898388354749691,1.24063038997202,1.20203963915238,807
"horse",0.714002818097044,0.965888696108949,1.19752444945103,807
"dog",0.711439507740904,0.926940359120858,1.13060365036776,807
"cow",0.768837542364538,1.03939429814665,1.08481943886284,807
"goat",0.805623072280987,1.08472378545158,1.1693648514806,807
"polar bear",0.808807478789799,1.16102285916568,1.25142650631435,807
"grizzly bear",0.764776735015727,1.14143784847236,1.11770110807009,807
"gorilla",0.75962820200347,1.11245245959525,0.800220189634479,807
"leopard",0.800448744635177,1.13797163209713,1.15560698174275,807
"antelope",0.774533719154658,1.09219980795382,1.07982474646096,807
"crocodile",0.780089785053019,1.14277096325739,1.16028322692827,807
"dog",0.75657603450814,0.926940359120858,0,808
"cat",0.770265280159727,1.01920890619539,0.867457595158494,808
"pig",0.783630944016282,1.1056965981979,1.04714921396337,808
"sheep",0.814823269042019,1.07674053126268,1.12137023053543,808
"llama",0.795927006969851,1.1520927992141,1.10603303430282,808
"maned wolf",0.753019310407474,1.11147406283727,1.07449145920187,808
"wolf",0.715208717667981,1.0770628836108,0.973612122068049,808
"coyote",0.824123810380313,1.1256758243432,1.10964636621958,808
"whale",0.74224333825002,1.143048159231,1.1239687715978,808
"ostrich",0.809606954826343,1.22836893673411,1.23191979429873,808
"giraffe",0.817023429598148,1.18844274658855,1.1766182122444,808
"hippo",0.7907869445659,1.15746428721802,1.15496101920195,808
"lion",0.762831356225648,1.05855193950452,1.09555253396067,808
"tiger",0.776302697112097,1.13699789913431,1.11649752645681,808
"bear",0.783294212419852,1.12388948326659,1.03308931617168,808
"panda",0.813464768325216,1.14953149364335,1.14271921469821,808
"fox",0.854827493414081,1.15622103762418,1.1191185990412,808
"turtle",0.76809436605731,1.18890452583575,1.08414286552553,808
"squid",0.820000652059075,1.23101554735844,1.23531620422864,808
"alligator",0.772641305897566,1.17218049712303,1.11561137194911,808
"fish",0.748621808571882,0.98859879554237,0.991729370751397,808
"pufferfish",0.77861669256967,1.17776891414754,1.15715641882465,808
"shark",0.719107656375897,1.18051224038711,1.0906027082874,808
"whale shark",0.766930278813571,1.20797412896324,1.20553095147425,808
"piranha",0.808676250275385,1.18594760031996,1.21403380757104,808
"dog",0.731682701057951,0.926940359120858,0,809
"cat",0.731089070777361,1.01920890619539,0.867457595158494,809
"hamster",0.779225641866964,1.09038119952137,1.03307469530268,809
"gerbil",0.807748665600747,1.1190891012329,1.06847284925107,809
"snake",0.754932593120393,1.10865295182169,1.04570627686665,809
"lizard",0.790439672410435,1.15827964655824,1.115947767103,809
"frog",0.771834729904796,1.09311266529606,1.05010319320121,809
"tarantula",0.809278470900353,1.19450023482404,1.16993562216231,809
"ant",0.805671041206243,1.18589992980761,1.12090654357064,809
"elephant",0.734117767473518,1.04619490980886,1.11684809080827,809
"giraffe",0.807380183008463,1.18844274658855,1.1766182122444,809
"lion",0.787788337354095,1.05855193950452,1.09555253396067,809
"tiger",0.792485180243637,1.13699789913431,1.11649752645681,809
"blue whale",0.809717649397729,1.18039054339547,1.18362840471556,809
"shark",0.757255251047569,1.18051224038711,1.0906027082874,809
"fish",0.742645188950259,0.98859879554237,0.991729370751397,809
"dolphin",0.817865779711834,1.14812093430291,1.16095531211422,809
"stingray",0.833257201384901,1.22149222059251,1.17353680591612,809
"anteater",0.803341941421801,1.10601893960943,1.13802874561522,809
"bird",0.735590787155673,1.07379314834099,1.01009507359507,809
"seagull",0.825470677235504,1.20116823669497,1.17533417684341,809
"butterfly",0.822790946951029,1.17392380856495,1.10796020026342,809
"dog",0.653003016979368,0.926940359120858,0,810
"cat",0.639300852972054,1.01920890619539,0.867457595158494,810
"horse",0.661514271658124,0.965888696108949,0.899299490539192,810
"deer",0.738307351570741,1.06700221239762,1.06696015999775,810
"alligator",0.772494241736401,1.17218049712303,1.11561137194911,810
"mouse",0.719640914651363,1.10481593397117,1.00358886691622,810
"lion",0.725345716457296,1.05855193950452,1.09555253396067,810
"tiger",0.7268630800768,1.13699789913431,1.11649752645681,810
"pigeon",0.752682147522006,1.12021210941644,0,811
"sparrow",0.845568317776861,1.20587558419462,1.04021354959365,811
"chicken",0.782946910627412,1.12164530625985,1.06386901833801,811
"crow",0.776284874471137,1.21928077291798,1.01164759060217,811
"dolphin",0.803891258069375,1.14812093430291,1.17158287090092,811
